category,image_id,mask_variation,gen_variation_id,nima_mean,nima_std,giqa_score,itm,cos
motorcycle,513580,segm,2,5.222268104553223,1.5065324306488037,-292.6268607472716,0.183837890625,0.36669921875
motorcycle,396338,bbox,0,5.298440456390381,1.5170975923538208,-654.7108651066674,0.44921875,0.380615234375
motorcycle,396338,bbox,1,5.4125847816467285,1.476875901222229,-662.6445875761924,0.44482421875,0.39208984375
motorcycle,396338,bbox,2,5.471578598022461,1.4892773628234863,-567.1459892433322,0.4443359375,0.386474609375
motorcycle,396338,segm,0,5.299727439880371,1.485369086265564,-651.2547714825428,0.0206451416015625,0.262939453125
motorcycle,396338,segm,1,5.344837188720703,1.4545502662658691,-824.1343465685059,0.43310546875,0.3681640625
motorcycle,396338,segm,2,5.513121604919434,1.4989690780639648,-498.3907784197888,0.4775390625,0.390380859375
motorcycle,433204,bbox,0,4.779308319091797,1.4601149559020996,-325.1553320426888,0.177490234375,0.375732421875
motorcycle,433204,bbox,1,4.4588470458984375,1.3883655071258545,-330.5553311718336,0.1912841796875,0.383056640625
motorcycle,433204,bbox,2,4.508071422576904,1.509924292564392,-324.7369700326053,0.1624755859375,0.37548828125
motorcycle,433204,segm,0,4.47524881362915,1.445699691772461,-359.59566990500616,0.181884765625,0.38330078125
motorcycle,433204,segm,1,4.504452228546143,1.4089341163635254,-358.6840270683224,0.1158447265625,0.36376953125
motorcycle,433204,segm,2,4.615935325622559,1.4649993181228638,-317.27102007952044,0.158447265625,0.376953125
motorcycle,33854,bbox,0,4.65725564956665,1.5106991529464722,-299.4307106027543,0.450927734375,0.416015625
motorcycle,33854,bbox,1,4.513613224029541,1.4442615509033203,-347.4361750935386,0.39697265625,0.391357421875
motorcycle,33854,bbox,2,4.795622825622559,1.5007140636444092,-287.66357124092747,0.4658203125,0.416259765625
motorcycle,33854,segm,0,4.625,1.398958444595337,-243.6939689215305,0.45947265625,0.436279296875
motorcycle,33854,segm,1,4.462125778198242,1.44528067111969,-292.43067293631384,0.449462890625,0.41064453125
motorcycle,33854,segm,2,4.689921379089356,1.534601807594299,-319.55541430631524,0.4423828125,0.398193359375
motorcycle,227399,bbox,0,5.844152927398682,1.418695330619812,-227.33056283737776,0.37109375,0.396240234375
motorcycle,227399,bbox,1,5.721036434173584,1.3947776556015017,-321.97453568924266,0.378173828125,0.39404296875
motorcycle,227399,bbox,2,5.892962455749512,1.3567757606506348,-269.59836202505767,0.257568359375,0.354736328125
motorcycle,227399,segm,0,5.566042900085449,1.4819618463516235,-323.59255601706013,0.1297607421875,0.36962890625
motorcycle,227399,segm,1,5.494345664978027,1.4378235340118408,-458.3210836923272,0.06500244140625,0.322265625
motorcycle,227399,segm,2,5.710923671722412,1.4440028667449951,-321.8838865557352,0.252197265625,0.367431640625
motorcycle,69213,bbox,0,5.392361164093018,1.433116793632507,-364.1390590108249,0.0290374755859375,0.304443359375
motorcycle,69213,bbox,1,5.426675319671631,1.4257441759109497,-537.1570025525546,0.10400390625,0.35498046875
motorcycle,69213,bbox,2,5.435365676879883,1.4327625036239624,-508.65096387280937,0.09002685546875,0.321044921875
motorcycle,69213,segm,0,5.018252849578857,1.4706965684890747,-430.9800856821737,0.0955810546875,0.337890625
motorcycle,69213,segm,1,5.2636494636535645,1.5125691890716553,-544.5047973803257,0.1949462890625,0.3720703125
motorcycle,69213,segm,2,5.3399763107299805,1.523268222808838,-487.1564662670826,0.15576171875,0.34130859375
motorcycle,226417,bbox,0,5.079243183135986,1.4905412197113037,-268.2704063439394,0.0389404296875,0.30908203125
motorcycle,226417,bbox,1,5.147183418273926,1.5122816562652588,-273.40199965061265,0.14208984375,0.35205078125
motorcycle,226417,bbox,2,4.960507869720459,1.4851752519607544,-277.72353871120595,0.1258544921875,0.3681640625
motorcycle,226417,segm,0,5.178961277008057,1.5493872165679932,-254.38809234065545,0.0203094482421875,0.3310546875
motorcycle,226417,segm,1,5.013590335845947,1.524497389793396,-300.2155104743288,0.1585693359375,0.3740234375
motorcycle,226417,segm,2,5.0069122314453125,1.5224672555923462,-247.10286639578177,0.11785888671875,0.35595703125
motorcycle,70774,bbox,0,6.060437202453613,1.2121502161026,-549.3378046541852,0.0116653442382812,0.34423828125
motorcycle,70774,bbox,1,5.717113018035889,1.2387388944625854,-397.748281455589,0.0091781616210937,0.312744140625
motorcycle,70774,bbox,2,5.9225239753723145,1.2185462713241575,-339.93690315852587,0.06585693359375,0.3330078125
motorcycle,70774,segm,0,6.020688056945801,1.2297933101654053,-282.76653412536734,0.2152099609375,0.372314453125
motorcycle,70774,segm,1,5.86810827255249,1.2319730520248413,-283.6286530960433,0.286865234375,0.390380859375
motorcycle,70774,segm,2,6.045249938964844,1.2114847898483276,-233.88567127557775,0.09161376953125,0.349609375
motorcycle,203389,bbox,0,4.90117073059082,1.39931321144104,-432.0027075105022,0.3603515625,0.376220703125
motorcycle,203389,bbox,1,4.816177845001221,1.5178276300430298,-431.3204326348912,0.0006680488586425,0.193359375
motorcycle,203389,bbox,2,4.627646446228027,1.3881008625030518,-531.2159271970015,0.00054931640625,0.173583984375
motorcycle,203389,segm,0,5.062585353851318,1.4731695652008057,-469.0392110781154,0.1468505859375,0.35400390625
motorcycle,203389,segm,1,5.423746109008789,1.469429612159729,-469.90175912368113,0.000589370727539,0.1815185546875
motorcycle,203389,segm,2,5.135576725006104,1.514765739440918,-604.766990784703,0.0733642578125,0.2841796875
motorcycle,140420,bbox,0,4.926187992095947,1.4334176778793335,-365.0296014080325,0.31494140625,0.38037109375
motorcycle,140420,bbox,1,5.020916938781738,1.418548583984375,-394.0075292603283,0.34375,0.384765625
motorcycle,140420,bbox,2,4.88095235824585,1.4101440906524658,-387.1139751266412,0.39306640625,0.4072265625
motorcycle,140420,segm,0,5.051336765289307,1.3714044094085691,-660.3736940121521,0.08056640625,0.2412109375
motorcycle,140420,segm,1,5.149147987365723,1.3343422412872314,-401.2182766860135,0.033111572265625,0.2498779296875
motorcycle,140420,segm,2,4.892482757568359,1.3976682424545288,-468.0810633591652,0.1993408203125,0.297119140625
motorcycle,7816,bbox,0,5.510903358459473,1.3014228343963623,-317.2204408924915,0.12139892578125,0.371337890625
motorcycle,7816,bbox,1,5.351861953735352,1.3711708784103394,-321.70363530654254,0.0628662109375,0.336181640625
motorcycle,7816,bbox,2,5.043018341064453,1.400684475898743,-451.1637162543996,0.03369140625,0.322509765625
motorcycle,7816,segm,0,5.60683536529541,1.3061370849609375,-401.60815369798615,0.2117919921875,0.38720703125
motorcycle,7816,segm,1,5.576995849609375,1.229777455329895,-472.28546281980994,0.2352294921875,0.385498046875
motorcycle,7816,segm,2,5.644330024719238,1.2777652740478516,-369.6350855654746,0.1734619140625,0.3740234375
motorcycle,165518,bbox,0,4.340023517608643,1.3518027067184448,-382.3909887728296,0.1048583984375,0.33154296875
motorcycle,165518,bbox,1,4.172874927520752,1.3253734111785889,-444.7770336693948,0.059112548828125,0.326416015625
motorcycle,165518,bbox,2,4.054221630096436,1.2326544523239136,-499.5527526479177,0.11871337890625,0.323486328125
motorcycle,165518,segm,0,4.4225006103515625,1.32286274433136,-416.0000035741828,0.0792236328125,0.32958984375
motorcycle,165518,segm,1,4.326048374176025,1.332913875579834,-469.623800157294,0.06512451171875,0.32177734375
motorcycle,165518,segm,2,4.176255702972412,1.319361448287964,-472.26809338093926,0.100341796875,0.331298828125
motorcycle,19109,bbox,0,5.298730373382568,1.4529730081558228,-272.60536424549605,0.271240234375,0.4228515625
motorcycle,19109,bbox,1,5.281779766082764,1.442387938499451,-347.184653162984,0.2078857421875,0.400146484375
motorcycle,19109,bbox,2,5.472355365753174,1.4438204765319824,-357.45989973641645,0.257080078125,0.4296875
motorcycle,19109,segm,0,5.277981758117676,1.4951701164245603,-387.8955713334613,0.1697998046875,0.34765625
motorcycle,19109,segm,1,5.179923057556152,1.4912126064300537,-266.8932054075649,0.1646728515625,0.409912109375
motorcycle,19109,segm,2,4.975268840789795,1.4872838258743286,-285.7583032561997,0.1903076171875,0.400390625
motorcycle,214192,bbox,0,4.385715961456299,1.5089081525802612,-638.1974640604681,0.0108566284179687,0.2115478515625
motorcycle,214192,bbox,1,4.553009986877441,1.490426540374756,-654.7051447836809,0.1566162109375,0.305419921875
motorcycle,214192,bbox,2,4.604562282562256,1.4770931005477903,-618.3876218815212,0.141357421875,0.287841796875
motorcycle,214192,segm,0,4.41640567779541,1.438131332397461,-441.868751164513,0.06671142578125,0.265380859375
motorcycle,214192,segm,1,4.396253108978272,1.4203547239303589,-541.5922119452339,0.1807861328125,0.27392578125
motorcycle,214192,segm,2,4.428891658782959,1.4612926244735718,-393.152274906653,0.263916015625,0.33154296875
motorcycle,246963,bbox,0,3.735320568084717,1.4080289602279663,-325.0022398917961,0.231689453125,0.402099609375
motorcycle,246963,bbox,1,4.201006889343262,1.5610990524291992,-329.732682799538,0.23974609375,0.379638671875
motorcycle,246963,bbox,2,3.866596937179565,1.4157978296279907,-373.4560275265244,0.14697265625,0.350830078125
motorcycle,246963,segm,0,3.796762466430664,1.4682130813598633,-254.3073852252755,0.194580078125,0.3818359375
motorcycle,246963,segm,1,4.182472229003906,1.5213178396224976,-301.98923058152786,0.1759033203125,0.367919921875
motorcycle,246963,segm,2,3.952291965484619,1.4526606798171997,-374.2703975934433,0.11260986328125,0.32080078125
motorcycle,446651,bbox,0,6.233582496643066,1.3992453813552856,-238.41552013684165,0.1689453125,0.369140625
motorcycle,446651,bbox,1,6.130666255950928,1.4244235754013062,-381.2771460638912,0.09307861328125,0.33984375
motorcycle,446651,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,446651,segm,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,446651,segm,1,5.932077407836914,1.503421425819397,-497.9926010761992,0.1990966796875,0.36572265625
motorcycle,446651,segm,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,192699,bbox,0,5.314884662628174,1.413156032562256,-514.0019752571784,0.0186767578125,0.249755859375
motorcycle,192699,bbox,1,5.390151977539063,1.471296787261963,-464.6706267480506,0.05419921875,0.228759765625
motorcycle,192699,bbox,2,5.043478488922119,1.4214915037155151,-315.1648338887803,0.0141143798828125,0.235107421875
motorcycle,192699,segm,0,5.4755859375,1.4667571783065796,-465.8492948888652,0.0021877288818359,0.1883544921875
motorcycle,192699,segm,1,5.438931941986084,1.4468975067138672,-468.0182883545908,0.0079193115234375,0.267822265625
motorcycle,192699,segm,2,5.099315643310547,1.390541672706604,-437.5590676495658,0.0133285522460937,0.2451171875
motorcycle,245448,bbox,0,5.939555644989014,1.3457015752792358,-246.31396876122832,0.2421875,0.376220703125
motorcycle,245448,bbox,1,6.186821460723877,1.2851924896240234,-238.83717159277737,0.1856689453125,0.364501953125
motorcycle,245448,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,245448,segm,0,5.962083339691162,1.299669623374939,-240.83568536498703,0.172119140625,0.380859375
motorcycle,245448,segm,1,5.8379998207092285,1.3297361135482788,-201.12406937528723,0.2010498046875,0.37646484375
motorcycle,245448,segm,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,296649,bbox,0,5.247697353363037,1.4149861335754397,-194.34073593295463,0.10943603515625,0.32666015625
motorcycle,296649,bbox,1,5.3041510581970215,1.4339970350265503,-209.67458718729296,0.1461181640625,0.369384765625
motorcycle,296649,bbox,2,5.292583465576172,1.3506271839141846,-264.78662015670125,0.10418701171875,0.334228515625
motorcycle,296649,segm,0,5.37449836730957,1.3960938453674316,-215.524419786297,0.25927734375,0.378662109375
motorcycle,296649,segm,1,5.3718342781066895,1.3522030115127563,-198.90382536423476,0.21337890625,0.37158203125
motorcycle,296649,segm,2,5.365848064422607,1.3880730867385864,-305.1972696078292,0.21533203125,0.370849609375
motorcycle,145620,bbox,0,5.812652111053467,1.314602255821228,-323.23989673923074,0.158447265625,0.377197265625
motorcycle,145620,bbox,1,5.719668388366699,1.2719017267227173,-269.427654854421,0.12548828125,0.37255859375
motorcycle,145620,bbox,2,5.7590532302856445,1.2644113302230835,-196.70723191155693,0.1417236328125,0.36328125
motorcycle,145620,segm,0,5.793526649475098,1.2621161937713623,-198.2242592212752,0.2259521484375,0.38818359375
motorcycle,145620,segm,1,5.808011054992676,1.2812433242797852,-236.4894755946852,0.213134765625,0.38671875
motorcycle,145620,segm,2,5.836382389068604,1.2730211019515991,-193.14993043416868,0.133544921875,0.369384765625
motorcycle,119516,bbox,0,5.397449493408203,1.5510512590408323,-481.9934206859348,0.0063400268554687,0.243408203125
motorcycle,119516,bbox,1,5.3512864112854,1.518948316574097,-408.6671945659077,0.11627197265625,0.2332763671875
motorcycle,119516,bbox,2,5.268902778625488,1.487825870513916,-416.7657839975432,0.0084609985351562,0.2139892578125
motorcycle,119516,segm,0,5.54213809967041,1.5242902040481567,-602.7219031982104,0.0280303955078125,0.2509765625
motorcycle,119516,segm,1,5.531308650970459,1.4738551378250122,-506.2716584489631,0.2388916015625,0.281494140625
motorcycle,119516,segm,2,5.3781585693359375,1.4931830167770386,-694.8128580400321,0.03631591796875,0.2303466796875
motorcycle,574702,bbox,0,5.959881782531738,1.3095732927322388,-399.4688053107584,0.212158203125,0.379638671875
motorcycle,574702,bbox,1,5.8401594161987305,1.4110013246536257,-344.23722532775014,0.16015625,0.3544921875
motorcycle,574702,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,574702,segm,0,5.577390670776367,1.4299635887145996,-293.71856130289893,0.0748291015625,0.34375
motorcycle,574702,segm,1,5.6428542137146,1.3554004430770874,-309.7291949654971,0.10528564453125,0.34423828125
motorcycle,574702,segm,2,5.7110114097595215,1.4147238731384275,-276.3531631420565,0.173828125,0.378662109375
motorcycle,441586,bbox,0,5.933467388153076,1.3520348072052002,-287.3268683545607,0.0299072265625,0.365234375
motorcycle,441586,bbox,1,5.992861270904541,1.354231834411621,-273.3682772401753,0.035858154296875,0.357421875
motorcycle,441586,bbox,2,5.7163567543029785,1.4033591747283936,-301.9319771067999,0.0008106231689453,0.29248046875
motorcycle,441586,segm,0,5.709566593170166,1.40539288520813,-246.2868889665328,0.0051803588867187,0.317626953125
motorcycle,441586,segm,1,5.671058654785156,1.413623571395874,-353.55232081574377,0.00042724609375,0.234619140625
motorcycle,441586,segm,2,5.711241722106934,1.4273769855499268,-232.0228296207576,0.0005769729614257,0.2373046875
motorcycle,135410,bbox,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,135410,bbox,1,5.397063255310059,1.4370912313461304,-468.50068052237975,0.155029296875,0.2802734375
motorcycle,135410,bbox,2,5.64500617980957,1.440174579620361,-435.1050790693325,0.1728515625,0.296875
motorcycle,135410,segm,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,135410,segm,1,5.393959999084473,1.5266573429107666,-324.76947240447885,0.16259765625,0.3310546875
motorcycle,135410,segm,2,5.4765472412109375,1.497786045074463,-347.32182920642094,0.204345703125,0.323486328125
motorcycle,259830,bbox,0,5.807224273681641,1.3774501085281372,-283.1415288326448,0.09857177734375,0.32861328125
motorcycle,259830,bbox,1,5.743697166442871,1.405847668647766,-335.71210308714853,0.0310516357421875,0.30615234375
motorcycle,259830,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,259830,segm,0,5.579271793365479,1.4130791425704956,-330.15656651079985,0.0036144256591796,0.265380859375
motorcycle,259830,segm,1,5.7870306968688965,1.3695768117904663,-417.5281988855773,0.0078887939453125,0.28173828125
motorcycle,259830,segm,2,5.880175590515137,1.384055733680725,-358.3204638350553,0.3154296875,0.39990234375
motorcycle,11511,bbox,0,5.517486572265625,1.49596905708313,-457.7588283579669,0.0198211669921875,0.1929931640625
motorcycle,11511,bbox,1,5.730206489562988,1.4740968942642212,-379.9763517897345,0.00396728515625,0.2138671875
motorcycle,11511,bbox,2,5.715176105499268,1.4959958791732788,-478.6969847183195,0.0089340209960937,0.174072265625
motorcycle,11511,segm,0,5.670173645019531,1.5186258554458618,-323.2467538804183,0.0137710571289062,0.2056884765625
motorcycle,11511,segm,1,5.515974998474121,1.5225930213928225,-403.41878966420336,0.0119400024414062,0.1954345703125
motorcycle,11511,segm,2,5.673179626464844,1.4921934604644775,-454.2436066061148,0.0092849731445312,0.1842041015625
motorcycle,538364,bbox,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,538364,bbox,1,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,538364,bbox,2,5.641949653625488,1.361326813697815,-253.47936651823872,0.131103515625,0.393310546875
motorcycle,538364,segm,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,538364,segm,1,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,538364,segm,2,5.657376289367676,1.3853073120117188,-184.8270646337889,0.094482421875,0.3486328125
motorcycle,177934,bbox,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,177934,bbox,1,5.764387130737305,1.3806880712509155,-223.6407082688274,0.1878662109375,0.380126953125
motorcycle,177934,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,177934,segm,0,5.847984313964844,1.3394196033477783,-199.41195939276412,0.156005859375,0.347412109375
motorcycle,177934,segm,1,5.913692951202393,1.4091686010360718,-233.3917954000005,0.2001953125,0.35498046875
motorcycle,177934,segm,2,5.814085960388184,1.3968902826309204,-281.80569385678336,0.159912109375,0.352783203125
motorcycle,480021,bbox,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,480021,bbox,1,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,480021,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,480021,segm,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,480021,segm,1,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,480021,segm,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,48924,bbox,0,5.86552619934082,1.3140813112258911,-228.15107426050665,0.3486328125,0.436279296875
motorcycle,48924,bbox,1,5.867098808288574,1.2900489568710327,-342.4322560697615,0.35546875,0.42529296875
motorcycle,48924,bbox,2,6.085039138793945,1.214882493019104,-306.8788217002534,0.347412109375,0.390625
motorcycle,48924,segm,0,5.912682056427002,1.2407925128936768,-342.5375333212225,0.2890625,0.42724609375
motorcycle,48924,segm,1,5.954036235809326,1.2388203144073486,-297.8027126812872,0.31494140625,0.431640625
motorcycle,48924,segm,2,5.978757858276367,1.2714797258377075,-242.20045250742305,0.288330078125,0.425537109375
motorcycle,147740,bbox,0,5.042848110198975,1.5172224044799805,-806.2544142035715,0.054046630859375,0.26953125
motorcycle,147740,bbox,1,5.21559476852417,1.480032444000244,-580.6992105498928,0.10089111328125,0.2449951171875
motorcycle,147740,bbox,2,5.3730902671813965,1.4420762062072754,-401.3978921974158,0.0198822021484375,0.2474365234375
motorcycle,147740,segm,0,4.762706756591797,1.436121940612793,-564.3077286151411,0.0018243789672851,0.2017822265625
motorcycle,147740,segm,1,5.202199459075928,1.4934409856796265,-551.7858261727683,0.03863525390625,0.283935546875
motorcycle,147740,segm,2,5.0616631507873535,1.4796059131622314,-391.4343667221463,0.156005859375,0.370361328125
motorcycle,380706,bbox,0,5.099203109741211,1.551831603050232,-208.9482119863368,0.2266845703125,0.37255859375
motorcycle,380706,bbox,1,4.962026119232178,1.5754015445709229,-245.10222526591107,0.328857421875,0.3974609375
motorcycle,380706,bbox,2,5.206427097320557,1.3861762285232544,-219.67272794900768,0.26904296875,0.410888671875
motorcycle,380706,segm,0,5.285916805267334,1.4611411094665527,-175.74065893961912,0.2301025390625,0.384765625
motorcycle,380706,segm,1,5.037765502929688,1.467328667640686,-305.8870192968375,0.293212890625,0.387451171875
motorcycle,380706,segm,2,5.080244064331055,1.4440454244613647,-176.51858224009126,0.272705078125,0.400146484375
motorcycle,178982,bbox,0,5.141578197479248,1.4582946300506592,-608.5857370184222,0.135986328125,0.288330078125
motorcycle,178982,bbox,1,5.35346794128418,1.4263499975204468,-484.6908578988682,0.06903076171875,0.2607421875
motorcycle,178982,bbox,2,5.263185501098633,1.4642665386199951,-579.1976715025075,0.2578125,0.34375
motorcycle,178982,segm,0,5.39655876159668,1.500116229057312,-724.4770460585823,0.154296875,0.314697265625
motorcycle,178982,segm,1,5.278087139129639,1.460007667541504,-494.44315895803857,0.143310546875,0.315185546875
motorcycle,178982,segm,2,5.234789848327637,1.4808452129364014,-545.6801437577933,0.1512451171875,0.323486328125
motorcycle,534827,bbox,0,5.07606315612793,1.4659368991851809,-229.17444061598343,0.11248779296875,0.3701171875
motorcycle,534827,bbox,1,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,534827,bbox,2,5.050395011901856,1.4649068117141724,-258.6103516850626,0.0966796875,0.34521484375
motorcycle,534827,segm,0,4.980565071105957,1.4644862413406372,-182.32419552912597,0.161865234375,0.388671875
motorcycle,534827,segm,1,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,534827,segm,2,5.107826232910156,1.490713357925415,-175.18448273100225,0.1480712890625,0.385498046875
motorcycle,165681,bbox,0,6.136559009552002,1.359987735748291,-534.9994815629029,0.1358642578125,0.28662109375
motorcycle,165681,bbox,1,6.079983711242676,1.3873167037963867,-529.5498913579697,0.02276611328125,0.2430419921875
motorcycle,165681,bbox,2,6.204442024230957,1.2368919849395752,-572.7002113140138,0.0258026123046875,0.25732421875
motorcycle,165681,segm,0,6.207099437713623,1.329659342765808,-602.9792258506527,0.1663818359375,0.349365234375
motorcycle,165681,segm,1,6.181495189666748,1.3752875328063965,-653.062379260668,0.2440185546875,0.403564453125
motorcycle,165681,segm,2,6.104827880859375,1.3133349418640137,-604.0551568720509,0.178955078125,0.3857421875
motorcycle,18737,bbox,0,5.639594554901123,1.4405112266540527,-321.4676199171222,0.361083984375,0.407470703125
motorcycle,18737,bbox,1,5.657183647155762,1.4026386737823486,-170.31772805689408,0.35302734375,0.39892578125
motorcycle,18737,bbox,2,5.664897441864014,1.417670726776123,-259.8788864036337,0.343017578125,0.402587890625
motorcycle,18737,segm,0,5.3418145179748535,1.416981220245361,-185.22363724122803,0.269775390625,0.370849609375
motorcycle,18737,segm,1,5.370382308959961,1.4577043056488037,-211.92174145760825,0.341796875,0.408935546875
motorcycle,18737,segm,2,5.206906795501709,1.505070447921753,-229.32273464389277,0.3154296875,0.39794921875
motorcycle,122166,bbox,0,4.771706581115723,1.495058298110962,-472.4081084708346,0.0010948181152343,0.18408203125
motorcycle,122166,bbox,1,4.889487266540527,1.5495917797088623,-369.7741215199501,0.30126953125,0.3095703125
motorcycle,122166,bbox,2,4.8095479011535645,1.5433822870254517,-351.94024351722965,0.0075035095214843,0.205078125
motorcycle,122166,segm,0,4.915399074554443,1.4964503049850464,-446.5803763586175,0.0026168823242187,0.21630859375
motorcycle,122166,segm,1,4.981329917907715,1.6005653142929075,-258.88848329545885,0.37841796875,0.33154296875
motorcycle,122166,segm,2,5.000290393829346,1.577531337738037,-414.75105762433736,0.017913818359375,0.23095703125
motorcycle,472375,bbox,0,5.081887245178223,1.4487481117248535,-345.0334652634267,0.273193359375,0.371826171875
motorcycle,472375,bbox,1,5.079282283782959,1.4797990322113037,-391.06735174104415,0.2744140625,0.35205078125
motorcycle,472375,bbox,2,5.554623603820801,1.4725635051727295,-384.12935640781166,0.34619140625,0.358154296875
motorcycle,472375,segm,0,4.434817314147949,1.4065595865249634,-513.3127962399581,0.2490234375,0.328369140625
motorcycle,472375,segm,1,4.555510520935059,1.4178725481033323,-452.56894524312656,0.1859130859375,0.34521484375
motorcycle,472375,segm,2,4.642199993133545,1.440898895263672,-442.3538293999141,0.177490234375,0.340087890625
motorcycle,578871,bbox,0,5.065176486968994,1.4209092855453491,-514.1909320448053,0.0098037719726562,0.2081298828125
motorcycle,578871,bbox,1,4.66655969619751,1.4786856174468994,-382.1935317093953,0.0015792846679687,0.1650390625
motorcycle,578871,bbox,2,5.276349067687988,1.4995239973068235,-373.37155355964205,0.048004150390625,0.2066650390625
motorcycle,578871,segm,0,5.192839622497559,1.4483689069747925,-510.0050698506193,0.2474365234375,0.28173828125
motorcycle,578871,segm,1,5.220191478729248,1.4803411960601809,-581.3758784159247,0.01580810546875,0.132568359375
motorcycle,578871,segm,2,5.376279830932617,1.4507499933242798,-402.5147314574856,0.1068115234375,0.228271484375
motorcycle,276284,bbox,0,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,276284,bbox,1,6.613043308258057,1.2319916486740112,-263.48322249957414,0.1920166015625,0.390869140625
motorcycle,276284,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,276284,segm,0,6.643243312835693,1.262326955795288,-217.58967812006765,0.317626953125,0.40625
motorcycle,276284,segm,1,6.553749084472656,1.2488853931427002,-164.72661538081158,0.256103515625,0.40380859375
motorcycle,276284,segm,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,579902,bbox,0,5.412986755371094,1.5274720191955566,-466.6808202535072,0.1859130859375,0.396484375
motorcycle,579902,bbox,1,5.389275550842285,1.556837558746338,-495.9476184962255,0.2274169921875,0.419921875
motorcycle,579902,bbox,2,5.477743625640869,1.550581455230713,-392.960179510997,0.197021484375,0.404296875
motorcycle,579902,segm,0,5.630243301391602,1.556915283203125,-478.8549617574472,0.232177734375,0.400634765625
motorcycle,579902,segm,1,5.6307878494262695,1.5189367532730105,-525.4248709191681,0.276611328125,0.4033203125
motorcycle,579902,segm,2,5.457210063934326,1.5705639123916626,-338.30946334282294,0.277099609375,0.4140625
motorcycle,54593,bbox,0,5.270057201385498,1.5164707899093628,-600.9607686431345,0.0020942687988281,0.1697998046875
motorcycle,54593,bbox,1,5.229941368103027,1.5211137533187866,-765.5801056318037,0.0029640197753906,0.1844482421875
motorcycle,54593,bbox,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,54593,segm,0,5.276618957519531,1.5341864824295044,-721.2818230404882,0.0002182722091674,0.181396484375
motorcycle,54593,segm,1,5.2406206130981445,1.526336908340454,-739.5769955419908,0.0001910924911499,0.18017578125
motorcycle,54593,segm,2,5.908292293548584,1.6144872903823853,-924.0212870517972,0.0367431640625,0.219970703125
motorcycle,454978,bbox,0,5.580380916595459,1.3930113315582275,-271.8246355724432,0.4072265625,0.4169921875
motorcycle,454978,bbox,1,5.44882345199585,1.3482975959777832,-299.0450089592514,0.35791015625,0.403076171875
motorcycle,454978,bbox,2,5.322046279907227,1.3817448616027832,-372.5632347701526,0.36962890625,0.41845703125
motorcycle,454978,segm,0,5.37509298324585,1.345630407333374,-432.06368075439786,0.343017578125,0.423583984375
motorcycle,454978,segm,1,5.328731060028076,1.3604657649993896,-362.512037314802,0.349365234375,0.418701171875
motorcycle,454978,segm,2,5.42473840713501,1.3291734457015991,-184.5774763376448,0.3251953125,0.424560546875
motorcycle,399205,bbox,0,4.5331878662109375,1.4388772249221802,-445.6081942150058,0.2445068359375,0.295654296875
